Year,Stage,TotalTime,ReactionTime,Gender,Batch,Event
2003,H,12.67,0.159,F,,Hurdles
2003,H,12.82,0.161,F,,Hurdles
2003,H,12.94,0.144,F,,Hurdles
2003,H,13.15,0.12,F,,Hurdles
2003,H,13.31,0.16,F,,Hurdles
2003,H,13.37,0.187,F,,Hurdles
2003,H,13.8,0.156,F,,Hurdles
2003,H,12.74,0.177,F,,Hurdles
2003,H,12.83,0.185,F,,Hurdles
2003,H,12.99,0.21,F,,Hurdles
2003,H,13.09,0.168,F,,Hurdles
2003,H,13.16,0.171,F,,Hurdles
2003,H,13.24,0.129,F,,Hurdles
2003,H,13.28,0.137,F,,Hurdles
2003,H,13.31,0.125,F,,Hurdles
2003,H,12.7,0.152,F,,Hurdles
2003,H,12.86,0.155,F,,Hurdles
2003,H,12.86,0.166,F,,Hurdles
2003,H,12.92,0.147,F,,Hurdles
2003,H,13.12,0.152,F,,Hurdles
2003,H,13.36,0.27,F,,Hurdles
2003,H,13.51,0.159,F,,Hurdles
2003,H,13.54,0.16,F,,Hurdles
2003,H,12.76,0.131,F,,Hurdles
2003,H,12.92,0.125,F,,Hurdles
2003,H,12.96,0.139,F,,Hurdles
2003,H,13.29,0.2,F,,Hurdles
2003,H,13.33,0.153,F,,Hurdles
2003,H,13.54,0.174,F,,Hurdles
2003,S,12.68,0.159,F,,Hurdles
2003,S,12.84,0.145,F,,Hurdles
2003,S,12.87,0.139,F,,Hurdles
2003,S,12.91,0.176,F,,Hurdles
2003,S,12.98,0.147,F,,Hurdles
2003,S,13.1,0.186,F,,Hurdles
2003,S,13.34,0.208,F,,Hurdles
2003,S,12.65,0.135,F,,Hurdles
2003,S,12.77,0.156,F,,Hurdles
2003,S,12.79,0.15,F,,Hurdles
2003,S,12.81,0.146,F,,Hurdles
2003,S,13.01,0.158,F,,Hurdles
2003,S,13.18,0.143,F,,Hurdles
2003,S,13.2,0.146,F,,Hurdles
2003,S,13.27,0.134,F,,Hurdles
2003,S,12.78,0.176,F,,Hurdles
2003,S,12.85,0.218,F,,Hurdles
2003,S,12.85,0.155,F,,Hurdles
2003,S,12.89,0.134,F,,Hurdles
2003,S,12.94,0.181,F,,Hurdles
2003,S,12.98,0.144,F,,Hurdles
2003,S,13.24,0.125,F,,Hurdles
2003,S,12.89,0.2,F,,Hurdles
2003,F,12.53,0.147,F,,Hurdles
2003,F,12.57,0.158,F,,Hurdles
2003,F,12.67,0.146,F,,Hurdles
2003,F,12.75,0.16,F,,Hurdles
2003,F,12.75,0.15,F,,Hurdles
2003,F,12.77,0.161,F,,Hurdles
2003,F,12.83,0.152,F,,Hurdles
2003,F,12.87,0.151,F,,Hurdles
2003,F,12.87,0.172,F,,Hurdles
2001,H,12.69,0.154,F,,Hurdles
2001,H,12.75,0.119,F,,Hurdles
2001,H,12.87,0.14,F,,Hurdles
2001,H,12.94,0.155,F,,Hurdles
2001,H,13.15,0.144,F,,Hurdles
2001,H,13.24,0.166,F,,Hurdles
2001,H,13.3,0.132,F,,Hurdles
2001,H,12.72,0.123,F,,Hurdles
2001,H,12.74,0.146,F,,Hurdles
2001,H,12.91,0.202,F,,Hurdles
2001,H,12.94,0.126,F,,Hurdles
2001,H,13,0.138,F,,Hurdles
2001,H,13.27,0.162,F,,Hurdles
2001,H,13.28,0.142,F,,Hurdles
2001,H,12.74,0.161,F,,Hurdles
2001,H,12.79,0.134,F,,Hurdles
2001,H,12.88,0.155,F,,Hurdles
2001,H,13.13,0.138,F,,Hurdles
2001,H,13.16,0.16,F,,Hurdles
2001,H,13.23,0.154,F,,Hurdles
2001,H,13.38,0.178,F,,Hurdles
2001,H,13.84,0.159,F,,Hurdles
2001,H,12.8,0.15,F,,Hurdles
2001,H,12.89,0.14,F,,Hurdles
2001,H,13.03,0.171,F,,Hurdles
2001,H,13.11,0.156,F,,Hurdles
2001,H,13.2,0.13,F,,Hurdles
2001,H,13.35,0.14,F,,Hurdles
2001,H,13.48,0.203,F,,Hurdles
2001,S,12.65,0.146,F,,Hurdles
2001,S,12.67,0.156,F,,Hurdles
2001,S,12.8,0.128,F,,Hurdles
2001,S,12.87,0.139,F,,Hurdles
2001,S,12.9,0.139,F,,Hurdles
2001,S,12.91,0.124,F,,Hurdles
2001,S,13.02,0.123,F,,Hurdles
2001,S,13.17,0.157,F,,Hurdles
2001,S,12.56,0.134,F,,Hurdles
2001,S,12.67,0.176,F,,Hurdles
2001,S,12.75,0.121,F,,Hurdles
2001,S,12.77,0.135,F,,Hurdles
2001,S,12.78,0.13,F,,Hurdles
2001,S,12.85,0.159,F,,Hurdles
2001,S,17.17,0.153,F,,Hurdles
2001,S,D,0.12,F,,Hurdles
2001,F,12.42,0.123,F,,Hurdles
2001,F,12.54,0.136,F,,Hurdles
2001,F,12.58,0.137,F,,Hurdles
2001,F,12.58,0.153,F,,Hurdles
2001,F,12.63,0.148,F,,Hurdles
2001,F,12.79,0.131,F,,Hurdles
2001,F,12.8,0.196,F,,Hurdles
2001,F,13.02,0.14,F,,Hurdles
2023,H,13.3,0.195,M,112,Hurdles
2023,H,13.33,0.136,M,112,Hurdles
2023,H,13.35,0.157,M,112,Hurdles
2023,H,13.49,0.17,M,112,Hurdles
2023,H,13.56,0.14,M,112,Hurdles
2023,H,13.68,0.166,M,112,Hurdles
2023,H,13.7,0.164,M,112,Hurdles
2023,H,13.77,0.151,M,112,Hurdles
2023,H,14.25,0.128,M,112,Hurdles
2023,H,13.31,0.156,M,113,Hurdles
2023,H,13.33,0.146,M,113,Hurdles
2023,H,13.52,0.146,M,113,Hurdles
2023,H,13.53,0.141,M,113,Hurdles
2023,H,13.61,0.156,M,113,Hurdles
2023,H,13.68,0.167,M,113,Hurdles
2023,H,13.69,0.143,M,113,Hurdles
2023,H,14.09,0.134,M,113,Hurdles
2023,H,DNF,0.137,M,113,Hurdles
2023,H,13.24,0.176,M,114,Hurdles
2023,H,13.4,0.148,M,114,Hurdles
2023,H,13.49,0.152,M,114,Hurdles
2023,H,13.5,0.152,M,114,Hurdles
2023,H,13.67,0.145,M,114,Hurdles
2023,H,13.72,0.151,M,114,Hurdles
2023,H,14.02,0.138,M,114,Hurdles
2023,H,14.39,0.17,M,114,Hurdles
2023,H,D,0.156,M,114,Hurdles
2023,H,13.18,0.153,M,115,Hurdles
2023,H,13.33,0.164,M,115,Hurdles
2023,H,13.37,0.15,M,115,Hurdles
2023,H,13.38,0.159,M,115,Hurdles
2023,H,13.39,0.14,M,115,Hurdles
2023,H,13.56,0.18,M,115,Hurdles
2023,H,13.65,0.17,M,115,Hurdles
2023,H,13.78,0.183,M,115,Hurdles
2023,H,13.92,0.133,M,115,Hurdles
2023,H,13.32,0.148,M,116,Hurdles
2023,H,13.35,0.146,M,116,Hurdles
2023,H,13.36,0.155,M,116,Hurdles
2023,H,13.42,0.138,M,116,Hurdles
2023,H,13.42,0.16,M,116,Hurdles
2023,H,13.58,0.168,M,116,Hurdles
2023,H,13.69,0.144,M,116,Hurdles
2023,H,13.9,0.174,M,116,Hurdles
2023,H,13.92,0.142,M,116,Hurdles
2023,S,13.16,0.129,M,117,Hurdles
2023,S,13.19,0.144,M,117,Hurdles
2023,S,13.31,0.165,M,117,Hurdles
2023,S,13.34,0.144,M,117,Hurdles
2023,S,13.43,0.144,M,117,Hurdles
2023,S,13.6,0.162,M,117,Hurdles
2023,S,13.97,0.162,M,117,Hurdles
2023,S,D,0.063,M,117,Hurdles
2023,S,13.02,0.137,M,118,Hurdles
2023,S,13.15,0.129,M,118,Hurdles
2023,S,13.3,0.146,M,118,Hurdles
2023,S,13.31,0.168,M,118,Hurdles
2023,S,13.33,0.137,M,118,Hurdles
2023,S,13.52,0.142,M,118,Hurdles
2023,S,13.66,0.178,M,118,Hurdles
2023,S,13.69,0.151,M,118,Hurdles
2023,S,14.93,0.173,M,118,Hurdles
2023,S,13.17,0.156,M,119,Hurdles
2023,S,13.18,0.138,M,119,Hurdles
2023,S,13.23,0.14,M,119,Hurdles
2023,S,13.25,0.163,M,119,Hurdles
2023,S,13.34,0.135,M,119,Hurdles
2023,S,13.44,0.157,M,119,Hurdles
2023,S,13.5,0.147,M,119,Hurdles
2023,S,13.52,0.16,M,119,Hurdles
2023,F,12.96,0.135,M,120,Hurdles
2023,F,13.07,0.169,M,120,Hurdles
2023,F,13.09,0.143,M,120,Hurdles
2023,F,13.16,0.14,M,120,Hurdles
2023,F,13.19,0.143,M,120,Hurdles
2023,F,13.26,0.166,M,120,Hurdles
2023,F,13.28,0.143,M,120,Hurdles
2023,F,13.32,0.158,M,120,Hurdles
2023,S,9.87,0.163,M,121,Dash
2023,S,9.97,0.152,M,121,Dash
2023,S,10.01,0.147,M,121,Dash
2023,S,10.03,0.145,M,121,Dash
2023,S,10.05,0.144,M,121,Dash
2023,S,10.07,0.143,M,121,Dash
2023,S,10.15,0.141,M,121,Dash
2023,S,10.19,0.16,M,121,Dash
2023,S,9.88,0.135,M,122,Dash
2023,S,9.93,0.124,M,122,Dash
2023,S,9.95,0.16,M,122,Dash
2023,S,10.04,0.168,M,122,Dash
2023,S,10.12,0.135,M,122,Dash
2023,S,10.13,0.168,M,122,Dash
2023,S,10.14,0.157,M,122,Dash
2023,S,DQ,0.078,M,122,Dash
2023,F,9.9,0.148,M,124,Dash
2023,F,9.98,0.171,M,124,Dash
2023,F,10.02,0.159,M,124,Dash
2023,F,10.11,0.132,M,124,Dash
2023,F,10.2,0.153,M,124,Dash
2023,F,10.2,0.138,M,124,Dash
2023,F,10.25,0.151,M,124,Dash
2023,F,10.26,0.135,M,124,Dash
2022,S,9.97,0.108,M,125,Dash
2022,S,9.97,0.121,M,125,Dash
2022,S,10.05,0.124,M,125,Dash
2022,S,10.12,0.141,M,125,Dash
2022,S,10.12,0.135,M,125,Dash
2022,S,10.16,0.129,M,125,Dash
2022,S,10.19,0.122,M,125,Dash
2022,S,10.2,0.128,M,125,Dash
2022,S,10.02,0.129,M,126,Dash
2022,S,10.05,0.118,M,126,Dash
2022,S,10.13,0.121,M,126,Dash
2022,S,10.19,0.138,M,126,Dash
2022,S,10.21,0.146,M,126,Dash
2022,S,10.23,0.13,M,126,Dash
2022,S,10.29,0.142,M,126,Dash
2022,S,10.3,0.133,M,126,Dash
2022,S,9.9,0.128,M,127,Dash
2022,S,9.93,0.123,M,127,Dash
2022,S,10.06,0.138,M,127,Dash
2022,S,10.12,0.135,M,127,Dash
2022,S,10.14,0.138,M,127,Dash
2022,S,10.15,0.141,M,127,Dash
2022,S,10.17,0.146,M,127,Dash
2022,S,DNS,,M,127,Dash
2022,F,9.86,0.119,M,128,Dash
2022,F,9.88,0.118,M,128,Dash
2022,F,9.88,0.11,M,128,Dash
2022,F,9.97,0.154,M,128,Dash
2022,F,10.01,0.129,M,128,Dash
2022,F,10.01,0.104,M,128,Dash
2022,F,10.06,0.147,M,128,Dash
2022,F,10.07,0.155,M,128,Dash
2019,S,9.88,0.157,M,129,Dash
2019,S,10.12,0.161,M,129,Dash
2019,S,10.13,0.159,M,129,Dash
2019,S,10.14,0.156,M,129,Dash
2019,S,10.15,0.206,M,129,Dash
2019,S,10.18,0.156,M,129,Dash
2019,S,10.2,0.18,M,129,Dash
2019,S,10.23,0.189,M,129,Dash
2019,S,10.07,0.197,M,130,Dash
2019,S,10.09,0.171,M,130,Dash
2019,S,10.09,0.198,M,130,Dash
2019,S,10.14,0.188,M,130,Dash
2019,S,10.2,0.24,M,130,Dash
2019,S,10.22,0.133,M,130,Dash
2019,S,10.28,0.185,M,130,Dash
2019,S,10.28,0.175,M,130,Dash
2019,S,10.01,0.132,M,131,Dash
2019,S,10.05,0.113,M,131,Dash
2019,S,10.11,0.217,M,131,Dash
2019,S,10.11,0.143,M,131,Dash
2019,S,10.12,0.153,M,131,Dash
2019,S,10.16,0.125,M,131,Dash
2019,S,10.16,0.184,M,131,Dash
2019,S,10.34,0.175,M,131,Dash
2019,F,9.76,0.128,M,132,Dash
2019,F,9.89,0.148,M,132,Dash
2019,F,9.9,0.14,M,132,Dash
2019,F,9.93,0.117,M,132,Dash
2019,F,9.97,0.142,M,132,Dash
2019,F,10.03,0.119,M,132,Dash
2019,F,10.07,0.158,M,132,Dash
2019,F,10.08,0.155,M,132,Dash
2017,S,10.05,0.138,M,133,Dash
2017,S,10.09,0.152,M,133,Dash
2017,S,10.12,0.166,M,133,Dash
2017,S,10.13,0.144,M,133,Dash
2017,S,10.22,0.145,M,133,Dash
2017,S,10.25,0.159,M,133,Dash
2017,S,10.28,0.162,M,133,Dash
2017,S,10.4,0.115,M,133,Dash
2017,S,10.04,0.139,M,134,Dash
2017,S,10.05,0.134,M,134,Dash
2017,S,10.1,0.16,M,134,Dash
2017,S,10.16,0.142,M,134,Dash
2017,S,10.2,0.183,M,134,Dash
2017,S,10.2,0.173,M,134,Dash
2017,S,10.28,0.175,M,134,Dash
2017,S,10.3,0.142,M,134,Dash
2017,S,9.97,0.141,M,135,Dash
2017,S,9.98,0.166,M,135,Dash
2017,S,10.09,0.136,M,135,Dash
2017,S,10.12,0.156,M,135,Dash
2017,S,10.26,0.161,M,135,Dash
2017,S,10.27,0.146,M,135,Dash
2017,S,10.36,0.155,M,135,Dash
2017,S,10.64,0.151,M,135,Dash
2017,F,9.92,0.138,M,136,Dash
2017,F,9.94,0.123,M,136,Dash
2017,F,9.95,0.183,M,136,Dash
2017,F,9.99,0.137,M,136,Dash
2017,F,10.01,0.141,M,136,Dash
2017,F,10.08,0.152,M,136,Dash
2017,F,10.17,0.145,M,136,Dash
2017,F,10.27,0.224,M,136,Dash
2015,S,9.96,0.148,M,137,Dash
2015,S,9.96,0.132,M,137,Dash
2015,S,9.99,0.138,M,137,Dash
2015,S,9.99,0.159,M,137,Dash
2015,S,10.08,0.155,M,137,Dash
2015,S,10.2,0.137,M,137,Dash
2015,S,10.21,0.156,M,137,Dash
2015,S,10.28,0.13,M,137,Dash
2015,S,9.77,0.153,M,138,Dash
2015,S,9.86,0.131,M,138,Dash
2015,S,10,0.16,M,138,Dash
2015,S,10.02,0.155,M,138,Dash
2015,S,10.05,0.147,M,138,Dash
2015,S,10.06,0.118,M,138,Dash
2015,S,10.15,0.144,M,138,Dash
2015,S,10.19,0.143,M,138,Dash
2015,S,9.96,0.117,M,139,Dash
2015,S,9.97,0.147,M,139,Dash
2015,S,9.99,0.165,M,139,Dash
2015,S,10.04,0.132,M,139,Dash
2015,S,10.09,0.124,M,139,Dash
2015,S,10.17,0.167,M,139,Dash
2015,S,10.2,0.129,M,139,Dash
2015,S,10.2,0.138,M,139,Dash
2015,F,9.79,0.159,M,140,Dash
2015,F,9.8,0.165,M,140,Dash
2015,F,9.92,0.135,M,140,Dash
2015,F,9.92,0.136,M,140,Dash
2015,F,9.94,0.139,M,140,Dash
2015,F,10,0.128,M,140,Dash
2015,F,10,0.144,M,140,Dash
2015,F,10,0.17,M,140,Dash
2015,F,10.06,0.175,M,140,Dash
2013,S,9.94,0.157,M,141,Dash
2013,S,9.97,0.152,M,141,Dash
2013,S,10.01,0.17,M,141,Dash
2013,S,10.17,0.166,M,141,Dash
2013,S,10.19,0.156,M,141,Dash
2013,S,10.21,0.151,M,141,Dash
2013,S,10.34,0.148,M,141,Dash
2013,S,DQ,-0.117,M,141,Dash
2013,S,9.9,0.135,M,142,Dash
2013,S,9.93,0.168,M,142,Dash
2013,S,9.97,0.166,M,142,Dash
2013,S,10,0.171,M,142,Dash
2013,S,10,0.143,M,142,Dash
2013,S,10.15,0.159,M,142,Dash
2013,S,10.15,0.161,M,142,Dash
2013,S,10.3,0.139,M,142,Dash
2013,S,9.92,0.173,M,143,Dash
2013,S,9.93,0.158,M,143,Dash
2013,S,10.08,0.154,M,143,Dash
2013,S,10.09,0.148,M,143,Dash
2013,S,10.15,0.159,M,143,Dash
2013,S,10.17,0.132,M,143,Dash
2013,S,10.31,0.189,M,143,Dash
2013,S,DNS,,M,143,Dash
2013,F,9.77,0.163,M,144,Dash
2013,F,9.85,0.163,M,144,Dash
2013,F,9.95,0.157,M,144,Dash
2013,F,9.98,0.186,M,144,Dash
2013,F,9.98,0.142,M,144,Dash
2013,F,10.04,0.158,M,144,Dash
2013,F,10.06,0.154,M,144,Dash
2013,F,10.21,0.177,M,144,Dash
2011,S,9.95,0.181,M,145,Dash
2011,S,10.05,0.179,M,145,Dash
2011,S,10.1,0.159,M,145,Dash
2011,S,10.14,0.153,M,145,Dash
2011,S,10.14,0.138,M,145,Dash
2011,S,10.32,0.159,M,145,Dash
2011,S,10.49,0.17,M,145,Dash
2011,S,DQ,-0.137,M,145,Dash
2011,S,10.05,0.164,M,146,Dash
2011,S,10.11,0.14,M,146,Dash
2011,S,10.2,0.206,M,146,Dash
2011,S,10.21,0.164,M,146,Dash
2011,S,10.21,0.21,M,146,Dash
2011,S,10.23,0.165,M,146,Dash
2011,S,10.25,0.153,M,146,Dash
2011,S,10.51,0.169,M,146,Dash
2011,S,10.08,0.161,M,147,Dash
2011,S,10.16,0.169,M,147,Dash
2011,S,10.23,0.163,M,147,Dash
2011,S,10.23,0.185,M,147,Dash
2011,S,10.27,0.163,M,147,Dash
2011,S,10.29,0.174,M,147,Dash
2011,S,10.45,0.165,M,147,Dash
2011,S,10.47,0.142,M,147,Dash
2011,F,9.92,0.174,M,148,Dash
2011,F,10.08,0.175,M,148,Dash
2011,F,10.09,0.155,M,148,Dash
2011,F,10.19,0.179,M,148,Dash
2011,F,10.26,0.165,M,148,Dash
2011,F,10.27,0.162,M,148,Dash
2011,F,10.95,0.154,M,148,Dash
2011,F,DQ,-0.104,M,148,Dash
2009,S,9.89,0.135,M,149,Dash
2009,S,9.96,0.135,M,149,Dash
2009,S,9.98,0.152,M,149,Dash
2009,S,10.01,0.159,M,149,Dash
2009,S,10.04,0.154,M,149,Dash
2009,S,10.18,0.138,M,149,Dash
2009,S,10.2,0.143,M,149,Dash
2009,S,DQ,0,M,149,Dash
2009,S,9.93,0.143,M,150,Dash
2009,S,9.95,0.133,M,150,Dash
2009,S,9.98,0.132,M,150,Dash
2009,S,10.04,0.182,M,150,Dash
2009,S,10.14,0.153,M,150,Dash
2009,S,10.14,0.146,M,150,Dash
2009,S,10.19,0.143,M,150,Dash
2009,S,10.25,0.152,M,150,Dash
2009,F,9.58,0.146,M,151,Dash
2009,F,9.71,0.144,M,151,Dash
2009,F,9.84,0.134,M,151,Dash
2009,F,9.93,0.129,M,151,Dash
2009,F,9.93,0.119,M,151,Dash
2009,F,10,0.123,M,151,Dash
2009,F,10,0.165,M,151,Dash
2009,F,10.34,0.149,M,151,Dash
2007,S,10.04,0.166,M,152,Dash
2007,S,10.08,0.156,M,152,Dash
2007,S,10.17,0.173,M,152,Dash
2007,S,10.21,0.16,M,152,Dash
2007,S,10.21,0.16,M,152,Dash
2007,S,10.29,0.153,M,152,Dash
2007,S,10.29,0.16,M,152,Dash
2007,S,10.36,0.161,M,152,Dash
2007,S,10,0.17,M,153,Dash
2007,S,10.12,0.154,M,153,Dash
2007,S,10.15,0.182,M,153,Dash
2007,S,10.18,0.14,M,153,Dash
2007,S,10.19,0.15,M,153,Dash
2007,S,10.2,0.151,M,153,Dash
2007,S,10.28,0.158,M,153,Dash
2007,S,10.28,0.166,M,153,Dash
2007,F,9.85,0.143,M,154,Dash
2007,F,9.91,0.137,M,154,Dash
2007,F,9.96,0.145,M,154,Dash
2007,F,10.07,0.13,M,154,Dash
2007,F,10.08,0.18,M,154,Dash
2007,F,10.14,0.149,M,154,Dash
2007,F,10.23,0.172,M,154,Dash
2007,F,10.29,0.166,M,154,Dash
2005,S,10.08,0.132,M,155,Dash
2005,S,10.09,0.119,M,155,Dash
2005,S,10.12,0.159,M,155,Dash
2005,S,10.13,0.154,M,155,Dash
2005,S,10.18,0.138,M,155,Dash
2005,S,10.24,0.13,M,155,Dash
2005,S,10.27,0.16,M,155,Dash
2005,S,10.28,0.157,M,155,Dash
2005,S,9.99,0.141,M,156,Dash
2005,S,10,0.154,M,156,Dash
2005,S,10.06,0.147,M,156,Dash
2005,S,10.07,0.146,M,156,Dash
2005,S,10.08,0.125,M,156,Dash
2005,S,10.16,0.152,M,156,Dash
2005,S,10.16,0.138,M,156,Dash
2005,S,10.17,0.144,M,156,Dash
2005,F,9.88,0.157,M,157,Dash
2005,F,10.05,0.141,M,157,Dash
2005,F,10.05,0.146,M,157,Dash
2005,F,10.07,0.134,M,157,Dash
2005,F,10.09,0.138,M,157,Dash
2005,F,10.13,0.123,M,157,Dash
2005,F,10.14,0.165,M,157,Dash
2005,F,10.2,0.131,M,157,Dash
2003,S,10.11,0.142,M,158,Dash
2003,S,10.15,0.172,M,158,Dash
2003,S,10.16,0.227,M,158,Dash
2003,S,10.27,0.116,M,158,Dash
2003,S,10.39,0.168,M,158,Dash
2003,S,10.42,0.204,M,158,Dash
2003,S,10.44,0.172,M,158,Dash
2003,S,DQ,0.197,M,158,Dash
2003,S,10.11,0.154,M,159,Dash
2003,S,10.12,0.158,M,159,Dash
2003,S,10.14,0.152,M,159,Dash
2003,S,10.19,0.156,M,159,Dash
2003,S,10.22,0.157,M,159,Dash
2003,S,10.25,0.168,M,159,Dash
2003,S,10.37,0.129,M,159,Dash
2003,S,10.41,0.23,M,159,Dash
2003,S,DQ,0.147,M,159,Dash
2003,F,10.07,0.148,M,160,Dash
2003,F,10.08,0.152,M,160,Dash
2003,F,10.08,0.112,M,160,Dash
2003,F,10.13,0.133,M,160,Dash
2003,F,10.21,0.132,M,160,Dash
2003,F,10.22,0.164,M,160,Dash
2003,F,DQ,0.145,M,160,Dash
2003,F,DQ,0.14,M,160,Dash
2001,S,10.01,0.148,M,161,Dash
2001,S,10.12,0.123,M,161,Dash
2001,S,10.12,0.141,M,161,Dash
2001,S,10.17,0.15,M,161,Dash
2001,S,10.26,0.141,M,161,Dash
2001,S,10.33,0.164,M,161,Dash
2001,S,10.33,0.125,M,161,Dash
2001,S,10.47,0.134,M,161,Dash
2001,S,10.06,0.135,M,162,Dash
2001,S,10.1,0.138,M,162,Dash
2001,S,10.24,0.158,M,162,Dash
2001,S,10.29,0.142,M,162,Dash
2001,S,10.31,0.167,M,162,Dash
2001,S,10.32,0.14,M,162,Dash
2001,S,11.39,0.13,M,162,Dash
2001,S,DQ,0.152,M,162,Dash
2001,F,9.82,0.132,M,163,Dash
2001,F,9.94,0.146,M,163,Dash
2001,F,9.98,0.148,M,163,Dash
2001,F,9.99,0.16,M,163,Dash
2001,F,10.07,0.162,M,163,Dash
2001,F,10.11,0.142,M,163,Dash
2001,F,10.24,0.148,M,163,Dash
2001,F,DQ,0.157,M,163,Dash
1999,S,9.96,0.163,M,164,Dash
1999,S,10.09,0.124,M,164,Dash
1999,S,10.14,0.158,M,164,Dash
1999,S,10.14,0.169,M,164,Dash
1999,S,10.15,0.143,M,164,Dash
1999,S,DQ,0,M,164,Dash
1999,S,DNS,0,M,164,Dash
1999,S,DNS,0,M,164,Dash
1999,S,9.96,0.101,M,165,Dash
1999,S,10.05,0.147,M,165,Dash
1999,S,10.07,0.143,M,165,Dash
1999,S,10.1,0.137,M,165,Dash
1999,S,10.13,0.122,M,165,Dash
1999,S,10.16,0.139,M,165,Dash
1999,S,10.47,0.143,M,165,Dash
1999,S,DQ,0.117,M,165,Dash
1999,F,9.8,0.132,M,166,Dash
1999,F,9.84,0.127,M,166,Dash
1999,F,9.97,0.14,M,166,Dash
1999,F,10,0.145,M,166,Dash
1999,F,10.02,0.136,M,166,Dash
1999,F,10.04,0.136,M,166,Dash
1999,F,10.07,0.142,M,166,Dash
1999,F,10.24,0.173,M,166,Dash
,,,,,,
2023,S,19.76,0.152,M,167,200 Dash
2023,S,20.02,0.142,M,167,200 Dash
2023,S,20.26,0.151,M,167,200 Dash
2023,S,20.27,0.148,M,167,200 Dash
2023,S,20.38,0.138,M,167,200 Dash
2023,S,20.44,0.151,M,167,200 Dash
2023,S,20.54,0.148,M,167,200 Dash
2023,S,20.71,0.137,M,167,200 Dash
2023,S,19.96,0.174,M,168,200 Dash
2023,S,19.97,0.174,M,168,200 Dash
2023,S,20.22,0.18,M,168,200 Dash
2023,S,20.28,0.162,M,168,200 Dash
2023,S,20.43,0.174,M,168,200 Dash
2023,S,20.65,0.14,M,168,200 Dash
2023,S,20.75,0.127,M,168,200 Dash
2023,S,DQ,0.145,M,168,200 Dash
2023,S,19.98,0.151,M,169,200 Dash
2023,S,20.02,0.151,M,169,200 Dash
2023,S,20.1,0.152,M,169,200 Dash
2023,S,20.21,0.18,M,169,200 Dash
2023,S,20.33,0.15,M,169,200 Dash
2023,S,20.49,0.154,M,169,200 Dash
2023,S,20.65,0.147,M,169,200 Dash
2023,S,20.67,0.161,M,169,200 Dash
2023,F,19.52,0.144,M,170,200 Dash
2023,F,19.75,0.138,M,170,200 Dash
2023,F,19.81,0.141,M,170,200 Dash
2023,F,20.02,0.142,M,170,200 Dash
2023,F,20.07,0.163,M,170,200 Dash
2023,F,20.14,0.17,M,170,200 Dash
2023,F,20.23,0.145,M,170,200 Dash
2023,F,20.4,0.147,M,170,200 Dash
2023,F,20.57,0.163,M,170,200 Dash
2022,S,19.91,0.128,M,171,200 Dash
2022,S,19.92,0.144,M,171,200 Dash
2022,S,20.29,0.139,M,171,200 Dash
2022,S,20.3,0.135,M,171,200 Dash
2022,S,20.47,0.146,M,171,200 Dash
2022,S,20.68,0.123,M,171,200 Dash
2022,S,20.77,0.129,M,171,200 Dash
2022,S,DNS,,M,171,200 Dash
2022,S,19.62,0.135,M,172,200 Dash
2022,S,19.84,0.156,M,172,200 Dash
2022,S,19.86,0.122,M,172,200 Dash
2022,S,20.09,0.124,M,172,200 Dash
2022,S,20.35,0.181,M,172,200 Dash
2022,S,20.39,0.122,M,172,200 Dash
2022,S,20.52,0.146,M,172,200 Dash
2022,S,20.65,0.165,M,172,200 Dash
2022,S,19.77,0.147,M,173,200 Dash
2022,S,20.1,0.152,M,173,200 Dash
2022,S,20.1,0.146,M,173,200 Dash
2022,S,20.21,0.116,M,173,200 Dash
2022,S,20.41,0.148,M,173,200 Dash
2022,S,20.48,0.129,M,173,200 Dash
2022,S,20.72,0.127,M,173,200 Dash
2022,S,20.87,0.131,M,173,200 Dash
2022,F,19.31,0.141,M,174,200 Dash
2022,F,19.77,0.143,M,174,200 Dash
2022,F,19.8,0.153,M,174,200 Dash
2022,F,19.84,0.151,M,174,200 Dash
2022,F,19.93,0.127,M,174,200 Dash
2022,F,20.08,0.124,M,174,200 Dash
2022,F,20.18,0.143,M,174,200 Dash
2022,F,20.47,0.118,M,174,200 Dash
2019,S,20.03,,M,175,200 Dash
2019,S,20.16,,M,175,200 Dash
2019,S,20.2,,M,175,200 Dash
2019,S,20.28,,M,175,200 Dash
2019,S,20.54,,M,175,200 Dash
2019,S,20.55,0.543,M,175,200 Dash
2019,S,20.55,0.547,M,175,200 Dash
2019,S,DNS,,M,175,200 Dash
2019,S,19.86,0.208,M,176,200 Dash
2019,S,19.95,0.184,M,176,200 Dash
2019,S,20.03,0.185,M,176,200 Dash
2019,S,20.28,0.165,M,176,200 Dash
2019,S,20.34,0.163,M,176,200 Dash
2019,S,20.61,0.153,M,176,200 Dash
2019,S,20.73,0.154,M,176,200 Dash
2019,S,DNS,,M,176,200 Dash
2019,S,20.08,,M,177,200 Dash
2019,S,20.24,,M,177,200 Dash
2019,S,20.3,,M,177,200 Dash
2019,S,20.34,0.334,M,177,200 Dash
2019,S,20.34,0.34,M,177,200 Dash
2019,S,20.37,,M,177,200 Dash
2019,S,20.61,,M,177,200 Dash
2019,S,20.84,,M,177,200 Dash
2019,F,19.83,0.168,M,178,200 Dash
2019,F,19.95,0.168,M,178,200 Dash
2019,F,19.98,0.189,M,178,200 Dash
2019,F,20.03,0.158,M,178,200 Dash
